,eventId,created,startExpect,endExpect,start,end,cp,category,description,sids,lng,lat,accident_sid
1,3754798,2020-12-13 11:07:00,2020-12-13 11:05:00,2020-12-13 11:25:00,,,tbs 교통방송,ACCIDENT,강변북로 (구리 → 일산) 마포대교 조금 못 간 지점 3차로 승용차관련 추돌사고로 또 다른 사고위험,[1130000401],126.944051,37.534697,1130000401
2,3754936,2020-12-13 13:41:00,2020-12-13 13:38:00,2020-12-13 13:58:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (의정부 → 성수대교) 응봉교 조금 지난 지점 4차로 승용차끼리 추돌사고로 정체,[1030001902],127.035918,37.547823,1030001902
20,3755067,2020-12-14 06:56:00,2020-12-14 06:53:00,2020-12-14 07:13:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (구리암사대교 → 천호대교) 2차로 추돌사고 처리작업으로 정체,[1240045200],127.121933,37.548541,1240045200
35,3755080,2020-12-14 08:10:00,2020-12-14 08:09:00,2020-12-14 08:29:00,,,tbs 교통방송,ACCIDENT,내부순환로 성산대교방면 (연희램프 → 성산램프) 3차로 승용차관련 추돌사고로 정체,[1130006501],126.916182,37.567441,1130006501
24,3755086,2020-12-14 08:11:21,2020-12-14 08:06:00,2020-12-14 08:36:00,,,경찰청(UTIC),ACCIDENT,[사고] 내부순환로 연희램프 에서 성산램프 방향 3차로 교통사고 주의운전 서울청,[1130006501],126.914139847773,37.5663489186556,1130006501
29,3755401,2020-12-14 10:48:25,2020-12-14 10:28:00,2020-12-14 10:58:00,,,경찰청(UTIC),ACCIDENT,[사고] 소공로 한국은행앞 에서 중앙우체국 방향 5차로 교통사고 주의운전 ,[1010004903],126.98138436852,37.5614407428454,1010004903
45,3755714,2020-12-14 11:26:00,2020-12-14 11:21:00,2020-12-14 11:41:00,,,tbs 교통방송,ACCIDENT,강변북로 일산방면 (잠실대교 → 청담대교) 1차로 승용차끼리 추돌사고로 또 다른 사고위험,[1040000201],127.071083,37.53049,1040000201
34,3755734,2020-12-14 12:48:02,2020-12-14 12:48:02,2020-12-14 13:18:00,,,국토교통부,ACCIDENT,[사고] 수도권제1순환선(1000) (진입로)화물차관련사고처리중,[2050004700],127.123178964909,37.4263099830934,2050004700
19,3755747,2020-12-14 13:16:00,2020-12-14 13:13:00,2020-12-14 13:33:00,,,tbs 교통방송,ACCIDENT,강변북로 (일산 → 구리) 반포대교 조금 못 간 지점 1차로 승용차관련 추돌사고로 정체,[1020000403],126.993586,37.518888,1020000403
47,3755748,2020-12-14 13:28:00,2020-12-14 13:11:00,2020-12-14 13:41:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 강변북로 (구리방향) 동작대교 → 반포대교  1차로 통제,  사고",[1020000403],126.99127309,37.5176154609391,1020000403
46,3755753,2020-12-14 13:29:27,2020-12-14 13:25:00,2020-12-14 13:55:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 동작대교 에서 반포대교 방향 1차로 교통사고 주의운전 서울청,[1020000401],126.989819639066,37.5169012993478,1020000401
16,3755849,2020-12-14 13:55:00,2020-12-14 13:54:00,2020-12-14 14:14:00,,,tbs 교통방송,ACCIDENT,"[사고] 올림픽대로 (공항 → 하남) 한남대교 조금 못 간 지점 1차로 택시,화물차 추돌사고로 정체",[1210005403],127.014129,37.521825,1210005403
33,3755855,2020-12-14 14:20:03,2020-12-14 14:20:03,2020-12-14 14:50:00,,,국토교통부,ACCIDENT,"[사고] 수도권제1순환선(1000) (3,4차로)승용차관련사고처리중",[1230434200],127.135873936194,37.4853361820576,1230434200
48,3755878,2020-12-14 16:07:00,2020-12-14 16:06:00,2020-12-14 16:26:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (의정부 → 성수대교) 응봉교부근 4차로 승용차관련 추돌사고로 정체,[1030001902],127.036325,37.548174,1030001902
44,3755890,2020-12-14 16:12:27,2020-12-14 16:03:00,2020-12-14 16:33:00,,,경찰청(UTIC),ACCIDENT,[사고] 동부간선도로 성동교 에서 응봉교 방향 4차로 교통사고 승용차-승용차. 후미 지체 서울청,[1030001902],127.038629066172,37.5502955259429,1030001902
15,3755891,2020-12-14 16:12:27,2020-12-14 16:05:00,2020-12-14 16:35:00,,,경찰청(UTIC),ACCIDENT,"[사고] 당산로 영등포구청 에서 영등포구청역 방향 1,2차로 교통사고 화물차-택시. 후미 지체 서울청",[1180031001],126.896513354506,37.5254271891971,1180031001
32,3756035,2020-12-14 17:12:00,2020-12-14 17:11:00,2020-12-14 17:31:00,,,tbs 교통방송,ACCIDENT,광평로 (광평교 → 수서역4거리) 수서역4거리 조금 못 간 지점 1차로 승용차끼리 3중 추돌사고 처리작업으로 정체,[1220013202],127.102691,37.487714,1220013202
119,3756139,2020-12-15 06:40:00,2020-12-15 06:37:00,2020-12-15 06:57:00,,,tbs 교통방송,ACCIDENT,서부간선도로 성산대교방면 (신정교 → 목동교) 추돌사고로 정체,[1180002202],126.884506,37.52681,1180002202
91,3756142,2020-12-15 07:10:00,2020-12-15 07:07:00,2020-12-15 07:27:00,,,tbs 교통방송,ACCIDENT,올림픽대로 (하남 → 공항) 반포대교 조금 못 간 지점 2차로 승용차관련 추돌사고 처리작업으로 정체,[1210005301],127.003518,37.512955,1210005301
118,3756751,2020-12-15 12:40:00,2020-12-15 12:37:00,2020-12-15 12:57:00,,,tbs 교통방송,ACCIDENT,양화대교 (남단 → 북단) 1차로 추돌사고로 사고위험,[1180003800],126.904734,37.543893,1180003800
95,3756754,2020-12-15 13:07:00,2020-12-15 13:04:00,2020-12-15 13:24:00,,,tbs 교통방송,ACCIDENT,올림픽대로 (하남 → 공항) 반포대교 조금 못 간 지점 2차로 승용차끼리 추돌사고로 정체,[1210004902],127.001731,37.511874,1210004902
114,3756880,2020-12-15 16:21:00,2020-12-15 16:19:00,2020-12-15 16:39:00,,,tbs 교통방송,ACCIDENT,[사고] 강변북로 일산반면 (난지나들목 → 가양대교) 1차로 추돌사고 처리작업으로 서행,[1130005802],126.881114654122,37.5661037737133,1130005802
106,3756948,2020-12-15 17:21:24,2020-12-15 17:05:00,2020-12-15 17:35:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 여의2교 에서 노들로공항방향진입로( 여의하류IC) 방향 2차로 교통사고 주의운전 서울청,[1180102900],126.908782491912,37.5320574104763,1180102900
93,3757027,2020-12-15 20:03:24,2020-12-15 19:58:00,2020-12-15 20:28:00,,,경찰청(UTIC),ACCIDENT,[사고] 가마산로 구로구청구의회 에서 거리공원오거리 방향 2차로 교통사고 주의운전 서울청,[1160011804],126.892495495561,37.4971208125295,1160011804
73,3757088,2020-12-16 07:55:19,2020-12-16 07:45:00,2020-12-16 08:15:00,,,경찰청(UTIC),ACCIDENT,[사고] 남부순환로 신월IC 에서 과학수사연구원입구 방향 4차로 교통사고 승용차-택시. 후미 지체 서울청,[1140017101],126.837557578925,37.5211283606323,1140017101
80,3757606,2020-12-16 11:13:00,2020-12-16 11:11:00,2020-12-16 11:31:00,,,tbs 교통방송,ACCIDENT,[사고] 올림픽대로 하남방면 (가양대교 → 성산대교) 2차로 추돌사고로 정체,[1150002303],126.871511,37.557165,1150002303
83,3757618,2020-12-16 11:37:00,2020-12-16 11:35:00,2020-12-16 11:55:00,,,tbs 교통방송,ACCIDENT,[사고] 강변북로 (구리 → 일산) 동작대교 조금 못 간 지점 2차로 승용차끼리 추돌사고로 정체 ,[1020000301],126.983921,37.516468,1020000301
41,3758339,2020-12-17 12:00:28,2020-12-17 11:56:00,2020-12-17 12:26:00,,,경찰청(UTIC),ACCIDENT,[사고] 서부간선도로 고척교 에서 경인로진출램프 방향 1차로 교통사고 서울청,[1160002502],126.871746850555,37.4989696961252,1160002502
61,3758782,2020-12-17 14:56:00,2020-12-17 14:54:00,2020-12-17 15:14:00,,,tbs 교통방송,ACCIDENT,동부간선도로 성수대교방면 (장평교 → 군자교) 3차로 승용차관련 추돌사고로 정체,[1050000302],127.075851,37.568491,1050000302
49,3758783,2020-12-17 15:03:00,2020-12-17 15:00:00,2020-12-17 15:20:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (반포대교 → 동작대교) 1차로 추돌사고로 정체,[1210004500],126.989787,37.506305,1210004500
54,3758807,2020-12-17 15:54:00,2020-12-17 15:52:00,2020-12-17 16:12:00,,,tbs 교통방송,ACCIDENT,[사고] 강변북로 구리방면 (원효대교 → 한강대교) 1차로 추돌사고로 정체,[1020000701],126.955168,37.524002,1020000701
50,3758949,2020-12-17 20:52:00,2020-12-17 20:49:00,2020-12-17 21:09:00,,,tbs 교통방송,ACCIDENT,선유로 (양화대교 → 선유고가차도) 양화대교남단부근 1차로 추돌사고 처리작업으로 정체,[1180040801],126.898147,37.53641,1180040801
46,3758952,2020-12-17 21:47:00,2020-12-17 21:46:00,2020-12-17 22:06:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (한남대교 → 동작대교) 1차로 추돌사고로 정체,[1210004500],126.989787,37.506292,1210004500
79,3758972,2020-12-18 06:40:00,2020-12-18 06:35:00,2020-12-18 06:55:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (성수대교 → 영동대교) 5차로 화물차관련 추돌사고로 서행,[1220005502],127.047437,37.529668,1220005502
95,3758976,2020-12-18 07:10:00,2020-12-18 07:08:00,2020-12-18 07:28:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (구리암사대교 → 천호대교) 4차로 승용차관련 추돌사고로 정체,[1240045200],127.121955,37.548378,1240045200
93,3759192,2020-12-18 10:46:03,2020-12-18 10:46:03,2020-12-18 11:15:00,,,국토교통부,ACCIDENT,[사고] 수도권제1순환선(1000) (1차로)사고처리중,[2270002401],127.1752,37.5162,2270002401
76,3759539,2020-12-18 13:09:00,2020-12-18 13:07:00,2020-12-18 13:27:00,,,tbs 교통방송,ACCIDENT,내부순환로 성산대교방면 (연희램프 → 성산램프) 3차로 추돌사고로 서행,[1130006501],126.910785,37.565436,1130006501
96,3759540,2020-12-18 13:10:00,2020-12-18 13:08:00,2020-12-18 13:28:00,,,tbs 교통방송,ACCIDENT,강변북로 구리방면 (천호대교 → 구리시계) 3차로 추돌사고로 사고위험,[1040004201],127.112048,37.552096,1040004201
82,3759688,2020-12-18 16:23:29,2020-12-18 16:14:00,2020-12-18 16:44:00,,,경찰청(UTIC),ACCIDENT,[사고] 효령로 도구로입구 에서 엔지니어링기술진흥회 방향 3차로 고장 차량 주의운전 ,[1210012203],126.988234222681,37.4781696627268,1210012203
72,3759689,2020-12-18 16:23:29,2020-12-18 16:15:00,2020-12-18 16:45:00,,,경찰청(UTIC),ACCIDENT,[사고] 효령로 도구로입구 에서 엔지니어링기술진흥회 방향 1차로 차량고장 주의운전 ,[1210012203],126.9882003,37.4782056997222,1210012203
78,3759892,2020-12-18 19:11:28,2020-12-18 18:49:00,2020-12-18 19:19:00,,,경찰청(UTIC),ACCIDENT,[사고] 신림로 신림역사거리 에서 승리교 방향 2차로 교통사고 주의운전 서울청,[1200006301],126.92965063665,37.4840143459203,1200006301
69,3759895,2020-12-18 19:11:28,2020-12-18 18:57:00,2020-12-18 19:27:00,,,경찰청(UTIC),ACCIDENT,[사고] 천호대로 답십리역 에서 신답역앞교차로 방향 1차로 교통사고 주의운전 서울청,[1050004604],127.048855014032,37.5698343595068,1050004604
215,3760100,2020-12-19 11:35:00,2020-12-19 11:33:00,2020-12-19 11:53:00,,,tbs 교통방송,ACCIDENT,"올림픽대로 하남방면 (반포대교 → 한남대교) 2,3차로 추돌사고로 정체, 반대방면 (성수대교 → 동호대교) 2,3차로 승용차,화물차 추돌사고로 정체",[1210005402],127.007364,37.515645,1210005402
226,3760224,2020-12-19 14:38:00,2020-12-19 14:36:00,2020-12-19 14:56:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (천호대교 → 암사대교) 1차로 승용차관련 추돌사고로 정체,[1240045100],127.122613,37.549441,1240045100
224,3760233,2020-12-19 15:26:31,2020-12-19 15:07:00,2020-12-19 15:37:00,,,경찰청(UTIC),ACCIDENT,[사고] 마포대로 독막길입구 에서 홀리데이인서울 방향 3차로 고장 차량 주의운전 ,[1130000503],126.949177385219,37.542037238641,1130000503
237,3760343,2020-12-19 20:56:21,2020-12-19 20:50:00,2020-12-19 21:20:00,,,경찰청(UTIC),ACCIDENT,[사고] 경부고속도로 잠원IC 에서 반포IC 방향 3차로 교통사고 주의운전 서울청,[1210004703],127.016682432585,37.5077013067257,1210004703
234,3760352,2020-12-19 21:34:00,2020-12-19 21:32:00,2020-12-19 21:52:00,,,tbs 교통방송,ACCIDENT,동부간선도로 (의정부 → 성수대교) 노원지하차도안 1차로 화물차관련 추돌사고로 정체,[1100067800],127.054972,37.653317,1100067800
225,3760353,2020-12-19 21:48:00,2020-12-19 21:48:00,2020-12-19 22:08:00,,,tbs 교통방송,ACCIDENT,성산대교 (남단 → 북단) 북단 조금 못 간 지점 1차로 추돌사고 처리작업으로 정체,[1130052300],126.893379,37.555705,1130052300
211,3760594,2020-12-20 12:20:00,2020-12-20 12:17:00,2020-12-20 12:37:00,,,tbs 교통방송,ACCIDENT,올림픽대로 하남방면 (동작대교 → 반포대교) 4차로 추돌사고로 또 다른 사고위험,[1210005001],126.99085,37.506526,1210005001
210,3760596,2020-12-20 12:56:00,2020-12-20 12:53:00,2020-12-20 13:13:00,,,tbs 교통방송,ACCIDENT,성산대교 (남단 → 북단) 북단 조금 못 간 지점 1차로 승용차관련 추돌사고 처리작업으로 서부간선도로 신정교부터 정체,[1130052300],126.891821,37.553131,1130052300
153,3760759,2020-12-21 06:45:00,2020-12-21 06:42:00,2020-12-21 07:02:00,,,tbs 교통방송,ACCIDENT,"분당수서로 청담대교방면 (탄천1교 → 탄천2교) 1,2차로 승용차관련 추돌사고 처리작업으로 장지나들목 이전부터 정체",[1220003000],127.076076,37.50097,1220003000
175,3760761,2020-12-21 06:55:00,2020-12-21 06:53:00,2020-12-21 07:13:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (한남대교 → 반포대교) 1차로 추돌사고로 정체,[1210005301],127.006934,37.515717,1210005301
177,3760998,2020-12-21 09:50:25,2020-12-21 09:29:00,2020-12-21 09:59:00,,,경찰청(UTIC),ACCIDENT,[사고] 남부순환로 양재역 에서 서초나들목 방향 4차로 교통사고 ,"[1210015402, 1210015403]",127.031833723908,37.4843125663454,1210015402
183,3761002,2020-12-21 09:50:25,2020-12-21 09:43:00,2020-12-21 10:13:00,,,경찰청(UTIC),ACCIDENT,[사고] 일반국도46호선 공덕오거리 에서 마포오피스빌딩 방향 1차로 교통사고 주의운전 ,[1130001803],126.95156314345,37.5446336376543,1130001803
202,3761268,2020-12-21 12:18:00,2020-12-21 12:16:00,2020-12-21 12:36:00,,,tbs 교통방송,ACCIDENT,동부간선도로 의정부방면 (한천교 → 월계1교) 2차로 추돌사고로 정체,[1100000602],127.06549,37.628954,1100000602
176,3761271,2020-12-21 12:32:26,2020-12-21 10:00:00,2020-12-21 16:20:00,,,경찰청(UTIC),ACCIDENT,[사고] 한천로 배봉초교앞교차로 에서 동화빌딩 방향 3차로 교통사고 ,[1050009904],127.067947682626,37.5774448739444,1050009904
193,3761272,2020-12-21 12:32:26,2020-12-21 11:00:00,2020-12-21 15:38:00,,,경찰청(UTIC),ACCIDENT,[사고] 천호대로 신답지하차도 에서 신답역앞교차로 방향 2차로 교통사고 주의운전 ,[1050004604],127.050717565274,37.568425888201,1050004604
161,3761450,2020-12-21 12:36:00,2020-12-21 12:34:00,2020-12-21 12:54:00,,,tbs 교통방송,ACCIDENT,"올림픽대로 (하남 → 공항) 성수대교부근 4차로 승용차,화물차관련 추돌사고로 정체",[1220005603],127.031306,37.533823,1220005603
180,3761486,2020-12-21 15:13:00,2020-12-21 15:12:00,2020-12-21 15:32:00,,,tbs 교통방송,ACCIDENT,성산로 (금화터널 → 연대앞3거리) 봉원고가차도 조금 지난 지점 3차로 화물차관련 추돌사고로 정체,[1120004905],126.944482,37.563736,1120004905
171,3761499,2020-12-21 15:17:30,2020-12-21 14:52:00,2020-12-21 15:22:00,,,경찰청(UTIC),ACCIDENT,[사고] 퇴계로 한양공고앞 에서 신당역 방향 3차로 교통사고 주의운전 서울청,[1010011801],127.011613045546,37.5648478752398,1010011801
194,3761500,2020-12-21 15:17:30,2020-12-21 14:54:00,2020-12-21 15:24:00,,,경찰청(UTIC),ACCIDENT,[사고] 양화로 동교동삼거리 에서 홍대입구역 방향 4차로 교통사고 주의운전 ,[1130003702],126.924554729825,37.5575313585632,1130003702
172,3761506,2020-12-21 15:17:30,2020-12-21 15:02:00,2020-12-21 15:32:00,,,경찰청(UTIC),ACCIDENT,[사고] 언주로 서울세관 에서 도산공원사거리 방향 1차로 교통사고 주의운전 ,[1220033104],127.034254790216,37.520841641661,1220033104
190,3761507,2020-12-21 15:17:30,2020-12-21 15:01:00,2020-12-21 15:31:00,,,경찰청(UTIC),ACCIDENT,[사고] 도봉로 소피아관광호텔 에서 정의여중고교입구교차로 방향 1차로 교통사고 주의운전 서울청,[1090003802],127.036324268689,37.6512432513253,1090003802
181,3761508,2020-12-21 15:17:30,2020-12-21 15:03:00,2020-12-21 15:33:00,,,경찰청(UTIC),ACCIDENT,[사고] 성산로 봉원고가차도남측 에서 연세대앞 방향 3차로 교통사고 주의운전 서울청,[1120004905],126.944335242025,37.5636505138216,1120004905
188,3761710,2020-12-21 18:03:27,2020-12-21 17:41:00,2020-12-21 18:11:00,,,경찰청(UTIC),ACCIDENT,[사고] 율곡로 안국동로터리 에서 한국일보문화센타 방향 3차로 교통사고 주의운전 서울청,[1000011603],126.982696775689,37.5756681327888,1000011603
182,3761733,2020-12-21 19:18:00,2020-12-21 19:15:00,2020-12-21 19:35:00,,,tbs 교통방송,ACCIDENT,천호대로 (생태공원앞4거리 → 천호대교) 강동성심병원앞4거리 150m 못 간 지점 4차로 승용차끼리 3중 추돌사고 처리작업으로 정체,[1240000402],127.13758,37.534315,1240000402
152,3761863,2020-12-22 08:44:00,2020-12-22 08:39:00,2020-12-22 08:59:00,,,tbs 교통방송,ACCIDENT,서부간선도로 (성산대교 → 안양) 목동교부근 2차로 추돌사고 처리작업으로 정체,[1180002902],126.891285,37.532822,1180002902
113,3762332,2020-12-22 14:59:00,2020-12-22 14:56:00,2020-12-22 15:16:00,,,tbs 교통방송,ACCIDENT,[사고] 강변북로 구리방면 (반포대교 → 한남대교) 4차로 화물차관련 추돌사고 처리작업으로 마포대교부터 정체,[1020001002],127.005283,37.526817,1020001002
116,3762500,2020-12-22 16:58:00,2020-12-22 16:57:00,2020-12-22 17:17:00,,,tbs 교통방송,ACCIDENT,"[사고] 동부간선도로 (의정부 → 성수대교) 장안교 조금 못 간 지점 2,3차로 승용차관련 추돌사고로 정체",[1050000304],127.074213,37.583359,1050000304
25,3762631,2020-12-23 07:54:00,2020-12-23 07:50:00,2020-12-23 08:10:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (한남대교 → 반포대교) 3차로 승용차관련 추돌사고 처리작업으로 정체,[1210005301],127.006594,37.515446,1210005301
